file,linear_r2,rf_r2,ada_r2,mlp_r2,linear_mae,rf_mae,ada_mae,mlp_mae,linear_rmse,rf_rmse,ada_rmse,mlp_rmse,linear_aggregated_r2,rf_aggregated_r2,ada_aggregated_r2,mlp_aggregated_r2,linear_aggregated_mae,rf_aggregated_mae,ada_aggregated_mae,mlp_aggregated_mae,linear_aggregated_rmse,rf_aggregated_rmse,ada_aggregated_rmse,mlp_aggregated_rmse,num_rows,mean_speed,std_speed,duration_mean_s,speed_points_mean
863609060608993.csv,0.5198228591563285,0.4955891798424976,0.5043745223817824,0.5193025089926196,10.236751321953099,10.56190916248492,10.552321342464639,10.181324368468346,13.600754634216116,13.93973321546038,13.817805545509524,13.608121955590072,0.8199624192111913,0.8133998150408618,0.8147865723451814,0.8197188305591657,13.997572144124938,14.326176577324103,14.393119731325589,14.040368173943191,19.149920826164564,19.495816720364456,19.423238055472858,19.162871251916755,6152,26.025009601447856,6.298507252485125,65.58761784785436,6.216352405721716
863609060609694.csv,0.28476303016472293,0.3521307329041503,0.3195725413070316,0.008891486361452094,18.19324229729263,18.066052826337827,18.049299399650767,20.906482501905792,24.04965102759311,22.889035412281256,23.45712149548453,28.31029566282739,0.7955354308453608,0.8349343506946496,0.834397824313132,0.7241647413513375,20.211934541211036,19.738954189203,19.332530123505308,22.602074682712555,27.396872717099612,24.616160419778073,24.65613392369115,31.821221802717773,241,53.26209146254415,9.04915754616572,65.67217427385891,6.348547717842323
863609060613928.csv,0.6036649209474385,0.6310380715971314,0.661162060565367,0.6645819293972755,23.5182755408614,22.36639065768949,21.343686028641287,20.632980631048028,31.222028253363966,30.12455454874152,28.868609902244902,28.72255595767174,0.826593443462874,0.8381532106199167,0.8661559795076605,0.866725649889095,35.274922706479025,33.46606142795385,31.820370313517277,30.65899617064233,49.42287549959601,47.747132738186416,43.42049193434326,43.32798969143134,1374,59.96408382631038,8.010847444370006,71.21761499272198,8.091703056768559
863609060618943.csv,0.7956374623129776,0.824273176251572,0.8271656084021966,0.8356000604454551,20.366420901789002,18.32584791821521,17.91967393358376,17.233582409368378,27.25643920344192,25.27478703350432,25.065914725626595,24.44664702819368,0.9018053882228115,0.9253277942787663,0.927436033289945,0.9305937994663318,29.77753449816419,25.34663652427294,24.751132485213954,23.7222925697625,40.84473609989619,35.6181825719951,35.1117740741436,34.33929708453381,3001,59.62065184436711,6.843749050335838,82.72475608130624,7.136954348550483
863609060619347.csv,0.5547012118610992,0.6110203843767869,0.6477908009769442,0.635399234872293,23.51797730761132,22.23575231355744,20.95296904148142,20.724501750508292,31.35525675643063,29.30542514277704,27.88591839668437,28.37222482819327,0.8280956737555702,0.8470101883478423,0.871477017295416,0.8755177977359072,32.1308653442968,30.853929940607436,29.050444896654803,27.263880837638425,48.73646507956896,45.97713208030324,42.14062968244929,41.47288564897257,1829,64.89403559192226,7.932305080714909,73.8846517222526,7.639693821760525
863609060619370.csv,0.8236787241979595,0.8360336779261303,0.8506778149663567,0.8651925895007986,30.77587919415605,30.123686164359928,27.485989273180696,25.639764361758886,40.045054011283575,38.61658380560031,36.85179886409045,35.01494166861424,0.9311073640262465,0.9409742222157368,0.9475725199149284,0.9523895145626452,46.32330923639463,44.3575895001743,40.66636236164038,38.06033552185563,63.9586196161596,59.20161308604041,55.79460058715771,53.16967256275729,3471,64.89702196166405,8.003848960937107,62.2595862863728,6.288101411696918
863609060620014.csv,0.7003215724140333,0.7371040038835903,0.7485540385254359,0.7726752807972361,28.31840085968475,27.261215946116753,26.00440026034572,24.77018724636334,36.61447583533001,34.29391495777132,33.538791755380785,31.889551571003192,0.8828805355358823,0.9119367555910634,0.9165732399376345,0.9209086771777085,45.17250711298173,39.602906184790626,37.38964511770642,36.440543665523414,59.32103846955034,51.43888510109015,50.066461134963376,48.74820466965085,3278,67.11842729749772,8.634667618172388,63.7885951799878,6.314826113483831
863609060621384.csv,0.7080049918625007,0.6954037611648813,0.7139873640737292,0.7139494084187644,13.718314890159826,14.17746019996289,13.473380754879598,13.518529136198794,18.809908858772328,19.21149870856104,18.616223659397903,18.617458862729002,0.911812904565303,0.9032789703012947,0.9122911033151233,0.9141367770968329,18.541475549715365,19.490071503522422,18.656334836045225,18.49747142819471,25.895924077953772,27.11997903449326,25.82561769400161,25.552446441473794,3322,34.85089357088954,6.909699569258351,61.318189042745345,6.141782059000602
863609060621400.csv,0.6747766947692857,0.6595998941587604,0.6709743583027461,0.6806360529503245,19.785302434950612,20.521893628910803,19.53083607494793,19.038452640516027,26.029339881621084,26.62975482042704,26.181058258918164,25.793796446935158,0.8991305980963049,0.8897326976767732,0.8966290249664488,0.8985781039475005,28.27084179012058,29.61297052285679,28.484229314914334,27.97997013298241,38.58974696329415,40.34740269418928,39.065331533889655,38.69528686797941,2187,46.050482193968975,7.871995210579628,61.384547782350246,6.5829903978052124
863609060621509.csv,0.5789079787733591,0.5747242361922591,0.5978424340924715,0.6068499170662467,25.560509327255737,25.61372772075201,24.699453769514797,24.143088483931756,33.16608224309388,33.330435149553956,32.41184765015514,32.04681349386335,0.8301877389407919,0.828837905752207,0.839482155818061,0.8435124060608024,36.053127957730084,35.9398724953984,34.61027824299,33.8906559045764,48.33399730785415,48.525719898040656,46.992640698129215,46.398949479792975,7856,69.16361483362019,8.569168818360476,67.84865364052952,7.0336048879837065
863609060621988.csv,0.7026519675609244,0.7084918459601529,0.7345926054413402,0.7350126935214014,27.488402448802432,26.504262524788814,25.003789016192275,24.879251538082737,35.73840170166971,35.38571253802541,33.76440498835814,33.737673176362236,0.8750195910782477,0.8795352671374501,0.8919064610641414,0.893371220545691,38.65684915638101,37.23547766308688,34.934499285368396,34.39663032471665,53.23282413435418,52.262297461709146,49.506064620755154,49.16949587131087,2383,65.1327296415552,8.803398293492085,68.24968862778012,7.499790180444817
