file,linear_r2,rf_r2,ada_r2,mlp_r2,linear_mae,rf_mae,ada_mae,mlp_mae,linear_rmse,rf_rmse,ada_rmse,mlp_rmse,linear_aggregated_r2,rf_aggregated_r2,ada_aggregated_r2,mlp_aggregated_r2,linear_aggregated_mae,rf_aggregated_mae,ada_aggregated_mae,mlp_aggregated_mae,linear_aggregated_rmse,rf_aggregated_rmse,ada_aggregated_rmse,mlp_aggregated_rmse,num_rows,mean_speed,std_speed,duration_mean_s,speed_points_mean
863609060562695.csv,0.6628224374635899,0.6682239920206142,0.6848543146561008,0.6805358239341246,15.737931520175286,15.601742037140289,15.17943376660802,14.738028408020966,20.893153269951455,20.72512437260946,20.199021878859245,20.336946168400274,0.8545069804000878,0.8524556848981505,0.860588874393699,0.8653591502895022,20.926103089524958,20.79483839974484,20.20581726917876,19.269579346646967,28.39002699536518,28.5894609674291,27.790313345316058,27.31071993373422,2580,47.975714805195196,8.7948333273094,68.73256124031008,3.275581395348837
863609060564410.csv,0.7715745675981127,0.8187186178460104,0.8366313909991296,0.839073871525227,37.44899813065212,32.33418268707728,30.60618964431065,29.4686836799375,47.972430989450594,42.73621945228161,40.56988760777389,40.26547072124821,0.9035971126646751,0.9254094749098357,0.9360053896198811,0.9394463261275163,54.242135654173026,46.041506582179956,42.62659724137929,40.6905497051083,70.00343487615316,61.57666469786488,57.03560190133401,55.48103805482417,5101,79.13280507342498,10.037332966862133,64.50481101744757,3.4365810625367574
863609060567082.csv,0.7594023398163126,0.7921179990699424,0.798275028399053,0.8009017977094431,31.492156291401354,28.778171763550176,27.6429611832887,27.207621849702868,41.12989574798153,38.23141332429187,37.66099071605007,37.41498524545128,0.9000643664334442,0.9209342975806944,0.9242006442758348,0.9253708557484723,42.328943939877846,38.242000372087176,36.536510674849104,35.50752841752636,57.70646234650275,51.32847162281572,50.25705351642663,49.86760339594407,3620,64.88247496984471,8.694832329021748,64.29311187845303,3.0417127071823202
863609060567744.csv,0.7581558852862031,0.778797445406474,0.8041495093408672,0.804025297087404,33.05526171384722,30.758823483311765,28.47619206917229,28.238805852590566,42.19546933780461,40.35460766109034,37.971730704566006,37.983770007165916,0.9014097016186469,0.912685561092047,0.9253044239910014,0.9269008975433783,45.65957352489958,43.982071528230534,39.05371369480741,38.13320473601179,62.26720993308239,58.598344893232216,54.19881061659372,53.616484883146995,4811,74.24384410143982,8.95980122268626,61.68385595510288,3.1592184577011015
863609060567785.csv,0.3508512994896371,0.34252854196735394,0.3576540799839817,0.36600007225597386,17.7687753594,18.114191171926624,17.976855675623067,17.540646289894973,22.940892982659037,23.087487589329253,22.820371382723717,22.67163427242116,0.7565112363090606,0.7555569244432506,0.7598405229877572,0.7680671762444061,24.53928730152993,25.070876620046555,24.715898640451734,24.09036151257957,32.984972775792365,33.04954899615352,32.75869045245278,32.19272764723188,7954,57.908776334699105,8.194020564086884,63.93865388483781,3.211591651998994
863609060568353.csv,0.6082329334788971,0.5879426494210296,0.6094295261003476,0.6214256234818691,9.687386654302294,10.062301979024026,9.777630460400585,9.376603550989095,12.550601282546285,12.871507181626704,12.531419677922457,12.337471951156553,0.8629983324456421,0.8504864564804085,0.8605480830038059,0.8637727416489779,13.018029047541761,13.785778995618022,13.373341805736024,12.681349767220965,17.488892076442628,18.27004589599447,17.64459179376697,17.43939358336718,6099,25.593026168228644,7.193206654659376,63.78539580259058,2.969175274635186
863609060568361.csv,0.506473475213622,0.5306137911375994,0.5502574655407317,0.5642486762725598,20.80775434431549,20.466393097094503,20.03844587603783,19.377557096917645,26.89730575323315,26.231232269540165,25.676481534661296,25.27393637588459,0.7771917396245597,0.7765074106355269,0.791537783241237,0.8006412488087623,25.891164396292336,26.521132391675952,25.38921180474926,24.484367400642455,35.00286957970219,35.056581937450595,33.85725011085315,33.10973144509831,3057,58.04293184457229,8.871675536915971,74.0889807000327,4.031730454694144
863609060568601.csv,0.4230192740549277,0.43656674046060584,0.44276260323587235,0.4557519272543191,31.658180163982532,31.83254995156637,31.688714596616737,30.88761370599989,42.193009329500335,41.69472259235181,41.464838298415685,40.978711497717896,0.7308411250957845,0.7510554542510389,0.7485536862983613,0.7585026578230563,49.95095377445882,48.754310832718765,48.59399471824432,47.29033316783554,68.5381405111936,65.91424367316472,66.2446182847556,64.92084189363128,7044,53.94271582968786,7.161784511253372,63.18854017603635,3.4920499716070417
863609060568791.csv,0.4100512726975678,0.4311448842613018,0.4385042645973607,0.4531164418047743,19.93043574924626,19.776941670544037,19.558601644719246,19.168502068174057,25.377949124762793,24.92012532963947,24.758402509230248,24.43412669793937,0.8369436378462134,0.8364883069917011,0.8465634445388488,0.8540819330589959,27.794386493297743,27.429289463917193,26.900165781163388,26.454799037868693,36.98949134542861,37.04110145996984,35.88177387635297,34.99161752347244,2758,63.79427484938636,10.06177187868626,65.20740137781002,3.389050036258158
863609060574518.csv,0.5028077677826569,0.5935143765187423,0.6029012461213032,0.6260546553368382,28.2850008759952,25.86827720065161,25.624039560993253,23.822337786711795,36.894891121249415,33.36004752563074,32.972610146586646,31.996916729934004,0.7974663151554051,0.8409156800414177,0.8443374970441876,0.8611338755184493,39.810566959598724,34.93097205278267,34.71906488622446,31.821335166509897,53.69877282250587,47.59150257185927,47.07688661309879,44.46454846108028,4472,61.805285081932915,10.777846779916915,65.38932133273704,3.2913685152057246
